satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G19,2025-03-25 08:00:00,12.96875,4.3587529881290005e-09,-0.649231432398,6.146728992461999e-07,0.01028214476537,8.957460522652e-06,5153.616436005,201600.0,3.166496753693e-08,1.974529054101,-3.0174851417539995e-07,0.9632977018102,213.59374999999997,2.731947522386,-7.932116118761e-09,-4.393040130612001e-10,194418.0
G19,2025-03-25 10:00:00,-3.15625,4.461971573312e-09,0.40102637713540007,-4.0046870708469997e-07,0.010284515679810001,8.489936590195e-06,5153.621038437,208800.0,1.7508864402769998e-07,1.974471947631,-4.4703483581540004e-08,0.9632931726158,219.8125,2.731902774648,-8.13891044686e-09,-5.764525829925e-10,201618.0
G19,2025-03-25 12:00:00,-9.90625,4.496615873529e-09,1.451326247027,-3.7439167499539997e-07,0.010283761192109999,8.523464202881e-06,5153.618837357,216000.0,9.126961231232e-08,1.974414718275,1.862645149231e-07,0.9632894099905001,214.65625,2.731816118695,-7.948545374534e-09,-6.882429537959001e-10,208818.0
G19,2025-03-25 14:00:00,-9.3125,4.438399162855e-09,2.50134103222,-3.203749656677e-07,0.01028292917181,9.452924132347e-06,5153.622955322,223200.00000000003,-5.2154064178470006e-08,1.974357582547,1.899898052216e-07,0.9632843409793002,198.75,2.732014118806,-7.90818655057e-09,-6.803854836435e-10,216018.0
G19,2025-03-25 16:00:00,1.4375,4.454114103159001e-09,-2.731610922491,1.2852251529689998e-07,0.010284581221639999,9.724870324135001e-06,5153.619869232,230399.99999999997,-1.5087425708769998e-07,1.974300638461,5.2154064178470006e-08,0.9632801394786,193.0,2.731993373164,-7.810682489134001e-09,-6.082396213359e-10,223218.0
G19,2025-03-25 18:00:00,1.4375,4.550546691392e-09,-1.681389675669,2.607703208923e-08,0.010284199379379999,9.585171937943e-06,5153.620405197,237600.0,-1.0058283805849999e-07,1.974242701053,-2.4214386939999996e-07,0.9632752035930001,197.40625,2.73198579086,-8.048549540109e-09,-4.807343102279e-10,230418.0
G19,2025-03-25 20:00:00,-4.09375,4.64483633322e-09,-0.6313763519308,-2.533197402954e-07,0.01028368994594,8.849427103995999e-06,5153.616397858001,244800.0,5.4016709327700004e-08,1.974184127276,-1.4901161193850001e-07,0.9632721914447,212.3125,2.732188460605,-8.092479941415e-09,-3.9644508495770004e-10,237618.00000000003
G19,2025-03-25 22:00:00,-19.1875,4.628049919713e-09,0.41887020776260003,-1.0654330253599998e-06,0.01028607343324,8.400529623031999e-06,5153.621002197,252000.0,1.192092895508e-07,1.974125853397,-4.842877388e-08,0.9632688428252,220.18749999999997,2.73215702981,-8.164625803722e-09,-4.485901141503e-10,244817.99999999997
G20,2025-03-25 00:00:00,26.375,4.836630036483e-09,-2.1778551357,1.5664845705029998e-06,0.0035967602161690003,2.9206275939939996e-06,5153.73563385,172800.0,1.3783574104309998e-07,-2.499513506679,3.5390257835390003e-08,0.9578058751564001,320.59375,-2.27956820464,-8.419279268204002e-09,1.935794919343e-10,165618.0
G20,2025-03-25 02:00:00,39.1875,4.918419157614001e-09,-1.128204418151,2.1308660507199997e-06,0.003596981638111,2.9020011425019996e-06,5153.732246398999,180000.0,5.960464477539e-08,-2.499574135856,1.0058283805849999e-07,0.9578074024429001,321.875,-2.279072152526,-8.429279684762e-09,2.189376910622e-10,172818.0
G20,2025-03-25 04:00:00,40.5,4.9259194700320005e-09,-0.07798958622502,2.054497599602e-06,0.003597305505536,2.941116690636e-06,5153.732999802,187200.0,-6.146728992462001e-08,-2.499635521361,3.5390257835390003e-08,0.9578084732989001,324.59375,-2.279139053233,-8.559285100009e-09,2.3822420870880003e-10,180018.0
G20,2025-03-25 06:00:00,35.8125,4.874131598574e-09,0.9722316781518,1.665204763412e-06,0.003596474532969,2.44565308094e-06,5153.731369018999,194400.0,-6.891787052155e-08,-2.499697070714,1.117587089539e-08,0.957810149803,329.09375,-2.279212301541,-8.557499311338001e-09,2.225092684042e-10,187218.0
G20,2025-03-25 07:59:44,31.03125,4.7359115554400006e-09,2.019866522382,1.665204763412e-06,0.0035966829163949997,2.5294721126559996e-06,5153.73260498,201583.99999999997,-1.098960638046e-07,-2.499758737099,-1.2107193469999998e-07,0.957812292978,326.78125,-2.279033407141,-8.455352199358e-09,2.846547141543e-10,194496.0
G20,2025-03-25 08:00:00,31.03125,4.7359115554400006e-09,2.022200058121,1.665204763412e-06,0.00359668279998,2.5294721126559996e-06,5153.732601166001,201600.0,-1.098960638046e-07,-2.499758867299,-1.2107193469999998e-07,0.9578123032183999,326.78125,-2.279033272552,-8.455352199358e-09,2.846547141543e-10,194418.0
G20,2025-03-25 10:00:00,35.6875,4.645193490954e-09,3.072382787773,1.896172761917e-06,0.0035963320406150003,2.618879079819e-06,5153.733020782,208800.0,2.793967723846e-08,-2.499819034194,-7.450580596924e-08,0.9578148808801,325.65625,-2.279069769432,-8.324632468642e-09,2.71439877989e-10,201618.0
G20,2025-03-25 12:00:00,45.90625,4.614477925813001e-09,-2.160510028475,2.427026629448e-06,0.003594568464905,3.155320882797e-06,5153.736438751001,216000.0,6.705522537231e-08,-2.49987924205,-3.3527612686160006e-08,0.9578169494462,316.4375,-2.279218132732,-8.337490147073e-09,3.1287017515579996e-10,208818.0
G20,2025-03-25 14:00:00,60.34375,4.726268296617001e-09,-1.110927430244,3.19816172123e-06,0.003594702691771,3.213062882423e-06,5153.732616425,223200.00000000003,1.117587089539e-07,-2.499939084177,1.0430812835689999e-07,0.9578186391166,316.1875,-2.278656217121,-8.442137363193e-09,2.489389407347e-10,216018.0
G20,2025-03-25 16:00:00,61.53125,4.751269338011e-09,-0.06077962044658,3.226101398468e-06,0.003594814334065,3.3024698495859998e-06,5153.732784271,230399.99999999997,-1.117587089539e-08,-2.500000365816,1.0244548320769999e-07,0.9578200332776,316.4375,-2.278657453286,-8.533569743147e-09,2.4822462526629997e-10,223218.0
G20,2025-03-25 18:00:00,57.84375,4.7616269123020005e-09,0.9894734623985001,3.0323863029479997e-06,0.003593959729187,3.02866101265e-06,5153.731016159,237600.0,-1.0617077350619998e-07,-2.500061024251,-2.0489096641539998e-08,0.9578214859552001,322.0625,-2.2787638323,-8.499639758398001e-09,1.264338379054e-10,230418.0
G20,2025-03-25 20:00:00,53.03125,4.763412700973e-09,2.039439308593,2.6002526283259997e-06,0.0035940599627790003,3.011897206306e-06,5153.7322502140005,244800.0,-7.264316082001e-08,-2.500122283946,-1.0430812835689999e-07,0.957822543645,321.34375,-2.278582423144,-8.453566410687e-09,1.3607709672870002e-10,237618.00000000003
G20,2025-03-25 21:59:44,54.8125,4.838415825154e-09,3.087328371413,2.909451723099e-06,0.0035940983798350003,2.821907401085e-06,5153.731920242,251984.0,1.6763806343080003e-08,-2.500182715628,-1.1362135410309999e-07,0.9578237461636001,318.40625,-2.27865768589,-8.402135696963001e-09,1.4179162047580001e-10,250326.0
G20,2025-03-25 22:00:00,54.8125,4.838415825154e-09,3.089662651777,2.909451723099e-06,0.003594102454372,2.821907401085e-06,5153.731918335,252000.0,1.6763806343080003e-08,-2.500182858994,-1.1362135410309999e-07,0.9578237637187,318.40625,-2.278658316408,-8.402135696963001e-09,1.4179162047580001e-10,244817.99999999997
G20,2025-03-25 23:59:44,63.84375,4.8644883397510005e-09,-2.145462415076,3.5185366868969996e-06,0.003592052613385,3.736466169357e-06,5153.73610878,259184.0,1.303851604462e-07,-2.500244232797,5.960464477539e-08,0.9578251929896,305.15625,-2.27890542229,-8.441423047724e-09,3.0394123180090003e-10,252018.0
G21,2025-03-25 00:00:00,81.53125,4.6101920330030006e-09,-0.4185152599490001,4.086643457413e-06,0.02574136492331,8.126720786095e-06,5152.800001144,172800.0,2.067536115646e-07,2.823785630966,-4.805624485015999e-07,0.9604833048992001,226.03125,-0.41294857285130004,-8.384634967987e-09,1.907222300607e-10,165630.0
G21,2025-03-25 02:00:00,77.5,4.594477092698e-09,0.6321990692631001,3.89851629734e-06,0.02574218448717,7.700175046921e-06,5152.801595688,180000.0,5.438923835754e-07,2.823725352889,-2.2724270820619997e-07,0.9604845542313001,230.1875,-0.412947738988,-8.326418257313001e-09,9.964700784071e-11,172818.0
G21,2025-03-25 04:00:00,88.75,4.303393539329e-09,1.682844974871,4.654750227928e-06,0.02574236015789,7.975846529006999e-06,5152.804830551,187200.0,1.825392246246e-07,2.823669890739,3.2596290111539996e-07,0.9604856324019,222.43750000000003,-0.4128817745489,-7.826754587173e-09,-2.500104139373e-10,180018.0
