satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
J03,2025-03-25 20:00:00,392.3125,2.1397319855690002e-09,0.07557369551348,1.3988465070720001e-05,0.07429505337495,1.907162368298e-05,6493.3796653750005,244800.0,-3.539025783539e-07,2.941917120211,-1.862645149231e-08,0.7048838746141,-385.34375,-1.57112772309,-2.694755104509e-09,-5.7859552939769995e-11,241206.0
J03,2025-03-25 21:00:00,354.9375,2.0061549929790002e-09,0.33807070847060006,1.312047243118e-05,0.07430348696653,2.079643309116e-05,6493.403390883999,248400.0,1.5087425708769998e-07,2.941911202707,-2.849847078323e-07,0.7048828271648001,-455.81250000000006,-1.571103704901,-2.8504758766190003e-09,-3.482287908412e-10,244806.0
J03,2025-03-25 22:00:00,332.4375,2.344740524997e-09,0.6005785060597,1.2882053852080001e-05,0.07430552341975,2.1204352378850002e-05,6493.409111023,252000.0,1.108273863792e-06,2.941908254927,7.618218660355e-07,0.7048788582680001,-473.34375,-1.571095250698,-3.504074530198e-09,-7.764609141423e-10,248406.0
J03,2025-03-25 23:00:00,382.03125,2.184019544609e-09,0.8631536798040002,1.4483928680420001e-05,0.07430245063733,2.1392479538920005e-05,6493.396335602,255600.0,-2.626329660416e-07,2.941892178921,6.053596735001e-07,0.7048798091648001,-484.71875000000006,-1.571145020634,-3.158345843496e-09,-3.225134339791e-10,252006.0
J04,2025-03-25 00:00:00,-590.34375,2.845832826074e-09,-0.6539640938066,-2.029351890087e-05,0.07527300005313001,-1.933425664902e-06,6493.186199188,172800.0,-5.215406417847e-07,-1.647140892361,4.768371582031e-07,0.6369746834095,159.09375,-1.570176464998,-3.2583500090710003e-09,-3.535861568541e-11,169206.0
J04,2025-03-25 01:00:00,-519.46875,3.0851285079860003e-09,-0.3913559590551,-1.826696097851e-05,0.07527887204196,-1.108273863792e-06,6493.205343246,176400.0,6.072223186492999e-07,-1.647161756499,3.3713877201079994e-07,0.6369727113959001,136.84375,-1.570228066507,-3.792300821694e-09,5.075211402926e-10,172806.0
J04,2025-03-25 02:00:00,-506.78124999999994,2.8586905045050005e-09,-0.128796409276,-1.765042543411e-05,0.07528076437302,-4.898756742477e-07,6493.21121788,180000.0,-3.2410025596619997e-07,-1.647167899292,2.216547727585e-07,0.6369743571787,127.49999999999999,-1.57024396989,-3.446572134992e-09,8.607501394126e-11,176406.0
J04,2025-03-25 03:00:00,-504.03125,3.046912630427e-09,0.1337551705254,-1.7574056982990004e-05,0.07527524919715,-1.2964010238649998e-06,6493.195871352999,183600.0,-4.079192876816e-07,-1.647178463023,-1.6763806343080003e-08,0.6369743381608001,176.03125,-1.570247204402,-3.4226425668010003e-09,-4.57161899771e-11,180006.0
J04,2025-03-25 04:00:00,-461.71875,3.2329918099430002e-09,0.39633894183920004,-1.661665737629e-05,0.07526785333175,-2.583488821983e-06,6493.174552917,187200.0,-5.383044481277e-07,-1.647191297203,-1.1362135410309999e-07,0.6369741713881001,232.06250000000003,-1.570277808648,-3.36549732933e-09,-2.285809498855e-11,183606.0
J04,2025-03-25 05:00:00,-432.6875,3.1097723916450002e-09,0.6589161285587001,-1.596286892891e-05,0.07526527752634,-2.963468432426e-06,6493.166507721,190800.0,-7.674098014832e-07,-1.64720629504,-6.556510925292999e-07,0.6369751588578,245.15625,-1.570297654595,-3.0708421986180004e-09,1.1000458213240002e-10,187206.0
J04,2025-03-25 06:00:00,-463.5,2.205806166395e-09,0.9214187064561999,-1.670978963375e-05,0.07526830874849,-3.829598426819e-06,6493.180191040001,194400.0,-7.636845111847e-08,-1.647224435224,-2.2910535335539996e-06,0.6369811187861001,268.59375,-1.570240789506,-2.008297939385e-09,3.896590880079e-10,190806.0
J04,2025-03-25 07:00:00,-510.71875,8.968230705664001e-10,1.183831804969,-1.768209040165e-05,0.07527248293627001,-6.431713700294e-06,6493.208883286,198000.0,2.7492642402649997e-06,-1.647236018609,-2.481043338776e-06,0.6369904127047,358.90625,-1.570102652003,-6.407409751478e-10,3.568005764619e-10,194406.0
J04,2025-03-25 08:00:00,-507.5,-2.1929484879640004e-10,1.446211793258,-1.7354264855380002e-05,0.07527383812703001,-9.747222065926e-06,6493.239017487001,201600.0,4.813075065613e-06,-1.647237936495,5.345791578293e-07,0.6369979759911,483.06250000000006,-1.569943182229,4.103742365913e-10,-5.571660653459e-11,198006.0
J04,2025-03-25 09:00:00,-463.0625,-6.078824636017e-10,1.708628173096,-1.618824899197e-05,0.07527237536851,-1.209601759911e-05,6493.260326385001,205200.0,3.2316893339159997e-06,-1.64723553292,4.2151659727100005e-06,0.6369989912563,569.28125,-1.56982695924,6.432410792871e-10,-6.364550823374e-10,201606.0
J04,2025-03-25 10:00:00,-443.31250000000006,-1.692927660089e-10,1.971122040779,-1.567974686623e-05,0.07527099596336,-1.3055279850960001e-05,6493.267829895,208800.0,-6.090849637985e-07,-1.647237346939,4.9769878387449994e-06,0.636993727677,593.125,-1.569786765565,7.071723137082e-11,-1.078259199538e-09,205206.0
J04,2025-03-25 11:00:00,-496.90625,1.248980596484e-09,2.233686137308,-1.6897916793820003e-05,0.07527249178383,-1.3841316103940002e-05,6493.262985229,212400.0,-2.2780150175089997e-06,-1.647253475611,1.8589198589319998e-06,0.6369830600784,603.0625,-1.569804907213,-1.453631978178e-09,-9.050376984529001e-10,208806.0
