satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C30,2023-12-11 08:00:00,-1.0168063454330001e-05,-7.158718062783e-13,0.0,1.0,15.765625,4.100885104039001e-09,1.868597735487,7.003545761107999e-07,0.0004193892236799,-1.708045601845e-06,5282.615226745999,115199.99999999999,2.2351741790770002e-08,-1.860339816015,2.9802322387700004e-08,0.9587513459447999,392.578125,0.21612897740510004,-7.31494755407e-09,9.071806448581e-11,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,115199.99999999999,1.0
C30,2023-12-11 09:00:00,-1.0172254405920001e-05,-9.432454817215e-13,0.0,1.0,19.640625,4.10945688966e-09,2.357179173037,9.434297680855e-07,0.0004197113448754,-1.650303602219e-06,5282.6141910549995,118800.0,2.374872565269e-08,-1.86036607832,5.168840289116e-08,0.9587516019554001,391.953125,0.2151182955805,-7.3310196521090004e-09,8.250343659929998e-11,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,118800.0,1.0
C30,2023-12-11 10:00:00,-1.01759796962e-05,-9.79660796929e-13,0.0,1.0,18.328125,4.0826700596e-09,2.84395331135,8.94069671631e-07,0.00041860970668500003,-1.98883935809e-06,5282.61642838,122400.0,-1.76951289177e-08,-1.86039244742,6.47269189358e-08,0.9587517116740001,400.34375000000006,0.21591516607600003,-7.3688783719300004e-09,7.92890169915e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,122400.0,1.0
C30,2023-12-11 11:00:00,-1.0178890079300001e-05,-9.08606523353e-13,0.0,1.0,21.390625,4.0733839585100005e-09,-2.95150732064,1.03656202555e-06,0.00041789514944,-2.1816231310399996e-06,5282.61782646,126000.0,-3.39932739735e-08,-1.86041904912,4.00468707085e-08,0.9587518872240001,404.65625,0.215760736055,-7.39316509786e-09,8.64321716755e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,126000.0,1.0
C30,2023-12-11 12:00:00,-1.0181218385700001e-05,-8.242295734820001e-13,0.0,1.0,14.71875,4.10588531232e-09,-2.46536461142,7.608905434609999e-07,0.000418610055931,-2.25286930799e-06,5282.616018299999,129600.0,-5.3085386753100004e-08,-1.8604455967,4.37721610069e-08,0.958752235399,406.375,0.217187847751,-7.3842361545e-09,7.536028191539999e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,129600.0,1.0
C30,2023-12-11 13:00:00,-1.0184478014700001e-05,-8.53539461332e-13,0.0,1.0,12.359375,4.12517182996e-09,-1.97901764226,6.64498656988e-07,0.00041889294516300003,-2.40234658122e-06,5282.61488342,133200.0,-8.14907252789e-08,-1.86047196579,1.39698386192e-09,0.958752529445,410.0625,0.218411337343,-7.37566436888e-09,3.85730352932e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,133200.0,1.0
C30,2023-12-11 14:00:00,-1.01871555671e-05,-7.76267938818e-13,0.0,1.0,8.96875,4.10981404739e-09,-1.48943387468,4.991888999939999e-07,0.000418957439251,-2.15182080865e-06,5282.61653709,136800.0,-4.2375177145000004e-08,-1.86049828954,-3.67872416973e-08,0.958752623072,404.953125,0.21639831964099998,-7.388522047310001e-09,-3.57157734196e-13,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,136800.0,1.0
C30,2023-12-11 15:00:00,-1.0190065950200002e-05,-7.833733661760001e-13,0.0,1.0,7.53125,4.118742990750001e-09,-1.00137134295,3.8603320717799996e-07,0.0004190186737110001,-2.1117739379399995e-06,5282.61694908,140400.0,-2.74740159512e-08,-1.86052483273,-2.9802322387700004e-08,0.9587525821110001,404.06250000000006,0.21590604770800004,-7.3967366752e-09,-9.286101089100001e-12,0.0,936.0,0.0,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,140400.0,1.0
C30,2023-12-11 16:00:00,-1.0192394256590001e-05,-7.238654120556e-13,0.0,1.0,12.109375,4.151244344561001e-09,-0.5150904025999,5.64381480217e-07,0.0004180736141279,-1.8514692783359999e-06,5282.614830017,144000.0,-6.984919309616e-09,-1.860551516353,-5.122274160385001e-08,0.9587526684227001,397.46875,0.2171954373703,-7.371378476073e-09,-3.571577341961e-12,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,144000.0,1.0
C30,2023-12-11 17:00:00,-1.0196352377530001e-05,-8.943956686380001e-13,0.0,1.0,12.03125,4.1448155053460004e-09,-0.02767840420806,5.695037543773999e-07,0.00041774602141230003,-1.7634592950339999e-06,5282.614189148,147600.0,3.492459654808e-08,-1.86057799517,-2.7008354663850002e-08,0.958752858602,394.890625,0.21735447704639999,-7.329233863438e-09,-9.286101089098001e-12,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,147600.0,1.0
C30,2023-12-11 18:00:00,-1.019926276058e-05,-8.615330671091e-13,0.0,1.0,21.90625,4.095884895761001e-09,0.4584129141665,1.050531864166e-06,0.0004189774626866,-1.862645149231e-06,5282.616882324,151200.0,2.5145709514619998e-08,-1.860604276494,4.656612873077e-10,0.9587529068783001,396.875,0.21883426110820003,-7.308518714854001e-09,-2.1786621785959997e-11,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,151200.0,1.0
C30,2023-12-11 19:00:00,-1.0200194083150002e-05,-8.020251129892e-13,0.0,1.0,30.453125,4.056597544999e-09,0.9431958220176,1.46497040987e-06,0.00041990622412410003,-1.5324912965299999e-06,5282.619794846,154800.0,3.0267983675e-08,-1.860630610482,4.6566128730770005e-09,0.9587528220291001,390.125,0.2216215033338,-7.3103045035250005e-09,-1.7857886709799998e-11,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,154800.0,1.0
C30,2023-12-11 20:00:00,-1.020450145006e-05,-9.983125437429002e-13,0.0,1.0,31.734375,4.064812172886e-09,1.431265642005,1.52038410306e-06,0.0004199461545795,-1.584645360708e-06,5282.619405746,158400.0,2.281740307808e-08,-1.860657046875,3.399327397346e-08,0.9587527635124,391.5,0.22112093958040002,-7.30816155712e-09,3.2144196077649998e-12,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,158400.0,1.0
C30,2023-12-11 21:00:00,-1.020857598633e-05,-1.080913136775e-12,0.0,1.0,42.078125,4.1073139432550005e-09,1.922321375807,1.9902363419529998e-06,0.0004204679280519,-1.809559762478e-06,5282.616382599,162000.0,-8.847564458847e-09,-1.86068347449,3.492459654808e-08,0.9587528249549001,396.4375,0.2176347033932,-7.294589563221001e-09,2.250093725435e-11,0.0,936.0,,2.0,0.0,-9.900000000000001e-09,-9.900000000000001e-09,162000.0,1.0
C30,2023-12-11 22:00:00,-1.0211253538700001e-05,-9.23705556488e-13,0.0,1.0,47.96875,4.14445834761e-09,2.41136973731,2.23284587264e-06,0.000421054661274,-1.7173588275899998e-06,5282.6147212999995,165600.0,-1.35041773319e-08,-1.86070971631,4.05125319958e-08,0.9587528863970001,394.109375,0.21615683282800002,-7.299232613770001e-09,2.14294640518e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,165600.0,1.0
C30,2023-12-11 23:00:00,-1.02135818452e-05,-7.94031507212e-13,0.0,1.0,47.984375,4.157673183780001e-09,2.89844066366,2.22725793719e-06,0.00042010692413900003,-2.10339203477e-06,5282.61661339,169200.0,-7.31088221073e-08,-1.86073598447,4.4237822294200005e-08,0.9587527049960001,401.203125,0.2166569343,-7.35173480069e-09,2.07151485834e-11,0.0,936.0,0.0,2.0,0.0,-9.899999930950001e-09,-9.900000000000001e-09,169200.0,1.0
C32,2023-12-11 00:00:00,-0.000541608780622,-3.27737836869e-12,0.0,1.0,-7.46875,3.50264589926e-09,-1.90496378404,-3.63681465387e-07,0.00033961015287800004,1.02892518044e-05,5282.6253624,86400.0,1.210719347e-08,0.257250090493,6.28642737865e-08,0.9749651917850001,160.828125,-1.26590725702,-6.480269929250001e-09,6.43241079287e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,86400.0,1.0
C32,2023-12-11 01:00:00,-0.000541619607247,-3.17257331517e-12,0.0,1.0,-5.5625,3.4947884291100003e-09,-1.41644900874,-2.57976353168e-07,0.000339660793543,1.02124176919e-05,5282.62599373,90000.0,1.86264514923e-08,0.257226780356,6.6589564085e-08,0.974967520751,162.28125,-1.26685629733,-6.47562687871e-09,6.43241079287e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,90000.0,1.0
C32,2023-12-11 02:00:00,-0.0005416345084089999,-3.5527136788e-12,0.0,1.0,-4.15625,3.48585948575e-09,-0.9283779013860001,-1.4575198292699999e-07,0.000339770806022,1.0238494724000001e-05,5282.626398089999,93600.0,-3.39932739735e-08,0.257203673565,7.77654349804e-08,0.97496993164,162.03125,-1.26736199885,-6.449554364110001e-09,6.110968832090001e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,93600.0,1.0
C32,2023-12-11 03:00:00,-0.00054164766334,-3.6024516702999998e-12,0.0,1.0,-3.65625,3.48121643521e-09,-0.44046044431700004,-1.10361725092e-07,0.000340035301633,1.03693455458e-05,5282.626962660001,97200.0,-6.56582415104e-08,0.25718074525,1.53668224812e-08,0.9749721508860001,160.03125,-1.26771421393,-6.43991110529e-09,5.60380484954e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,97200.0,1.0
C32,2023-12-11 04:00:00,-0.000541659304872,-3.42481598636e-12,0.0,1.0,-8.546875,3.46835875678e-09,0.0469521948331,-3.74857336283e-07,0.000341071980074,1.0683666914700002e-05,5282.628993990001,100800.0,-3.58559191227e-08,0.257157721846,-1.02445483208e-08,0.9749741258260001,154.3125,-1.26756171643,-6.449554364110001e-09,5.32879339421e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,100800.0,1.0
C32,2023-12-11 05:00:00,-0.0005416711792350001,-3.36886074592e-12,0.0,1.0,-19.6875,3.43871466484e-09,0.532318663632,-9.84407961369e-07,0.000342410290614,1.0645482689100003e-05,5282.631999970001,104400.0,-3.77185642719e-08,0.257134471689,-1.86264514923e-08,0.974976064192,154.96875,-1.26536359863,-6.443482682630001e-09,5.35736601294e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,104400.0,1.0
C32,2023-12-11 06:00:00,-0.0005416838685050001,-3.4479086252800002e-12,0.0,1.0,-23.015625,3.4133564657100003e-09,1.01809827366,-1.19814649224e-06,0.00034285767469600004,1.0335352271800001e-05,5282.63347435,108000.0,1.1641532182700001e-08,0.25711117618100005,-5.9138983488100005e-08,0.974978255644,159.328125,-1.26357955686,-6.38919470703e-09,5.464513333200001e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,108000.0,1.0
C32,2023-12-11 07:00:00,-0.000541695859283,-3.37418981644e-12,0.0,1.0,-25.875,3.4633585485e-09,1.50772440149,-1.28149986267e-06,0.00034284463618,1.04401260614e-05,5282.63210869,111600.00000000001,1.11758708954e-08,0.257088171794,-6.10016286373e-08,0.974980215954,154.84375,-1.26564254785,-6.39062333797e-09,5.47165648788e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,111600.00000000001,1.0
C32,2023-12-11 08:00:00,-0.000541708432138,-3.415934202167e-12,0.0,1.0,-34.390625,3.5201466282370004e-09,1.998419916588,-1.6056001186369998e-06,0.0003432970261201,1.049600541592e-05,5282.629852295,115199.99999999999,2.7008354663850002e-08,0.2570651337604,-6.379559636116e-08,0.9749821587090001,153.390625,-1.268774266318,-6.395980703983e-09,5.546659612065e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,115199.99999999999,1.0
C32,2023-12-11 09:00:00,-0.0005417206557468,-3.4168223805859997e-12,0.0,1.0,-36.125,3.5562195593900003e-09,2.486541206422,-1.6517005860809999e-06,0.0003434797981754,1.047877594829e-05,5282.629343033001,118800.0,1.075677573681e-07,0.25704173731150004,-2.281740307808e-08,0.9749840765946001,154.5,-1.269330725245,-6.424553322719001e-09,6.153827760199001e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,118800.0,1.0
C32,2023-12-11 10:00:00,-0.0005417342763394,-3.598898956625e-12,0.0,1.0,-36.921875,3.544433354162e-09,2.973826328855,-1.697335392237e-06,0.00034298468381170003,1.0682269930840001e-05,5282.630327225,122400.0,7.357448339462e-08,0.2570181872563,7.683411240578e-08,0.9749863338772,150.96875,-1.269050792945,-6.414195748427e-09,6.907430579352e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,122400.0,1.0
C32,2023-12-11 11:00:00,-0.0005417463835329001,-3.4949820815199997e-12,0.0,1.0,-35.578125,3.532289991199e-09,-2.822052693319,-1.650303602219e-06,0.00034312135539950003,1.069763675332e-05,5282.630031586,126000.0,-1.862645149231e-09,0.2569948039737,6.379559636116e-08,0.9749889568893,150.765625,-1.26879245039,-6.377408501805001e-09,7.364592479123e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,126000.0,1.0
C32,2023-12-11 12:00:00,-0.0005417593056336,-3.549160965122e-12,0.0,1.0,-29.0,3.550147877909e-09,-2.336811169428,-1.316890120506e-06,0.0003439012216404,1.0943040251730002e-05,5282.627851486,129600.0,-9.313225746155e-09,0.2569717966611,4.330649971962e-08,0.9749916749911001,145.96875,-1.266469377442,-6.363479350172e-09,7.450310335330001e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,129600.0,1.0
C32,2023-12-11 13:00:00,-0.000541772111319,-3.543831894603e-12,0.0,1.0,-28.375,3.5483620892380003e-09,-1.850515203443,-1.293141394854e-06,0.0003440801519901,1.120707020164e-05,5282.626935959,133200.0,-2.747401595116e-08,0.256948885901,5.587935447693e-08,0.9749942804482,142.578125,-1.265200048775,-6.379194290476e-09,7.421737716595e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,133200.0,1.0
C32,2023-12-11 14:00:00,-0.0005417843349278,-3.455902231053e-12,0.0,1.0,-23.640625,3.503003056995e-09,-1.360865740606,-1.1846423149109998e-06,0.0003442345187068,1.114886254072e-05,5282.628351212,136800.0,-2.328306436539e-08,0.2569258566446,3.306195139885e-08,0.9749968742019001,145.40625,-1.267284003374,-6.395980703983e-09,7.514598727486e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,136800.0,1.0
C32,2023-12-11 15:00:00,-0.000541796674952,-3.4443559116e-12,0.0,1.0,-19.9375,3.44514350406e-09,-0.87209569488,-1.14692375064e-06,0.000344531959854,1.1146068573000002e-05,5282.62933922,140400.0,-5.6810677051500005e-08,0.256902957588,3.25962901115e-08,0.9749996332649999,144.328125,-1.26848926062,-6.381694394620001e-09,7.30744724165e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,140400.0,1.0
C32,2023-12-11 16:00:00,-0.000541809247807,-3.46656037209e-12,0.0,1.0,-19.84375,3.40871341517e-09,-0.38447288560500004,-1.16974115372e-06,0.000344578060322,1.10338442028e-05,5282.62943077,144000.0,-7.35744833946e-08,0.256880219452,-2.23517417908e-08,0.975002273833,143.859375,-1.26854777149,-6.3770513440700005e-09,6.88957269264e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,144000.0,1.0
C32,2023-12-11 17:00:00,-0.000541821355,-3.42570416478e-12,0.0,1.0,-24.515625,3.35978280558e-09,0.10278039495300001,-1.29407271743e-06,0.00034539145417500003,1.1125113815100002e-05,5282.63101387,147600.0,-3.21306288242e-08,0.256857444744,-4.33064997196e-08,0.975004702277,139.90625,-1.26823684581,-6.39133765344e-09,6.582417041230001e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,147600.0,1.0
C32,2023-12-11 18:00:00,-0.0005418339278550001,-3.45679040947e-12,0.0,1.0,-36.375,3.2869226278100004e-09,0.587792423571,-1.74576416612e-06,0.00034676434006500003,1.1040829122100001e-05,5282.63419533,151200.0,-2.56113708019e-08,0.256834454986,-3.9581209421199997e-08,0.9750070531860001,142.046875,-1.26568526798,-6.39490923078e-09,6.54312969047e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,151200.0,1.0
C32,2023-12-11 19:00:00,-0.0005418466171250001,-3.4949820815199997e-12,0.0,1.0,-39.734375,3.2147767655e-09,1.07312439384,-1.88266858459e-06,0.000347256893292,1.0802410543e-05,5282.63597298,154800.0,3.39932739735e-08,0.256811349658,-7.54371285439e-08,0.975009701068,147.953125,-1.26345476264,-6.33490673144e-09,6.632419124020001e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,154800.0,1.0
C32,2023-12-11 20:00:00,-0.000541859539226,-3.52784468305e-12,0.0,1.0,-42.90625,3.2087050840200004e-09,1.56259173361,-2.0470470189999996e-06,0.000347289140336,1.1006835848100002e-05,5282.63468552,158400.0,5.448237061500001e-08,0.25678861298500005,-4.19095158577e-08,0.9750122406930001,144.25,-1.26536042702,-6.303119693090001e-09,6.539558113130001e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,158400.0,1.0
C32,2023-12-11 21:00:00,-0.00054187211208,-3.48432394048e-12,0.0,1.0,-52.8125,3.22584865526e-09,2.05364042054,-2.5206245482e-06,0.00034788658376800003,1.1033378541500001e-05,5282.6320591,162000.0,2.37487256527e-08,0.256766151341,9.31322574615e-09,0.975014734969,143.765625,-1.26884710208,-6.26418950007e-09,6.26811823514e-10,0.0,936.0,0.0,2.0,0.0,-7.799999757200001e-09,-7.8e-09,162000.0,1.0
C32,2023-12-11 22:00:00,-0.0005418845685199001,-3.470113085768e-12,0.0,1.0,-55.4375,3.2547784317290003e-09,2.542092249397,-2.606771886349e-06,0.0003482439788058,1.097097992897e-05,5282.63114357,165600.0,1.769512891769e-08,0.25674363264280003,5.587935447693e-09,0.9750169951772,146.21875,-1.269735984275,-6.2620465536600005e-09,6.214544575012e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,165600.0,1.0
C32,2023-12-11 23:00:00,-0.0005418967921287,-3.413269666908e-12,0.0,1.0,-57.09375,3.261921586413e-09,3.029441715356,-2.720858901739e-06,0.0003476093988866,1.127459108829e-05,5282.632404327,169200.0,2.095475792885e-08,0.256721111019,2.793967723846e-09,0.9750192319789002,141.953125,-1.26952221537,-6.2631180268630005e-09,6.178828801592001e-10,0.0,936.0,,2.0,0.0,-7.8e-09,-7.8e-09,169200.0,1.0
C33,2023-12-11 00:00:00,-0.0009421679424120002,5.631051180900001e-13,0.0,1.0,-0.375,3.4351430875000006e-09,-1.64954980203,1.02445483208e-07,0.00017094518989300002,1.02729536593e-05,5282.627481459999,86400.0,-8.14907252789e-08,0.257125781955,-1.9092112779599998e-08,0.9749980752580001,162.15625,0.0537407140364,-6.42419616498e-09,5.7109521698e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,86400.0,1.0
C33,2023-12-11 01:00:00,-0.0009421650320290001,6.89226453687e-13,0.0,1.0,-7.453125,3.44085761125e-09,-1.15539184803,-3.2689422369e-07,0.00017143576405900002,1.06054358184e-05,5282.629886629999,90000.0,-2.1420419216200002e-08,0.257102904842,-3.77185642719e-08,0.9750000443450001,156.78125,0.0471475382842,-6.44669710224e-09,5.29664919813e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,90000.0,1.0
C33,2023-12-11 02:00:00,-0.0009421628201380001,6.536993168993e-13,0.0,1.0,-17.109375,3.439786138042e-09,-0.6626605244364,-9.210780262947e-07,0.0001724952599034,1.044059172273e-05,5282.632595062,93600.0,-1.117587089539e-08,0.25707975123779997,-2.281740307808e-08,0.9750018978626,159.375,0.04198039313188,-6.4581261497340006e-09,5.210931341921e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,93600.0,1.0
C33,2023-12-11 03:00:00,-0.0009421620052308001,4.671818487623e-13,0.0,1.0,-18.5625,3.441571926713e-09,-0.1744016749527,-1.032836735249e-06,0.00017285265494140003,1.01919285953e-05,5282.633337021,97200.0,2.933666110039e-08,0.257056461582,-4.4703483581540004e-08,0.9750039722804001,161.640625,0.04128500965208,-6.418124483504e-09,5.268076579392e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,97200.0,1.0
C33,2023-12-11 04:00:00,-0.0009421604918316,4.4408920985010003e-13,0.0,1.0,-23.125,3.4901453785640005e-09,0.3148720403015,-1.1869706213469998e-06,0.00017198547720910002,1.0350719094280001e-05,5282.631551743,100800.0,2.421438694e-08,0.2570333650314,-3.58559191227e-08,0.9750058813885,156.609375,0.039574592166330004,-6.41526722163e-09,5.235932383315e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,100800.0,1.0
C33,2023-12-11 05:00:00,-0.0009421586291865,4.778399897987e-13,0.0,1.0,-30.265625,3.5340757798700004e-09,0.8063353313774,-1.479871571064e-06,0.0001712881494313,1.034140586853e-05,5282.629678726,104400.0,4.4703483581540004e-08,0.2570102158157,-3.678724169731e-08,0.9750077305170001,156.828125,0.03567537127955,-6.4224103763140005e-09,5.343079703573001e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,104400.0,1.0
C33,2023-12-11 06:00:00,-0.0009421559516340001,5.986322548779001e-13,0.0,1.0,-30.5625,3.5440761964280005e-09,1.293716169614,-1.490116119385e-06,0.00017126835882660003,1.035816967487e-05,5282.629722595,108000.0,9.825453162193e-08,0.2569867754793,2.0489096641539998e-08,0.9750096103667,156.5,0.035859413688520005,-6.43991110529e-09,5.889531036893e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,108000.0,1.0
C33,2023-12-11 07:00:00,-0.0009421535069122999,6.448175327023e-13,0.0,1.0,-31.5,3.519789470502e-09,1.77909343036,-1.530162990093e-06,0.0001712162047625,1.0471325367690002e-05,5282.630458832,111600.00000000001,3.818422555923e-08,0.2569632064061,9.592622518539001e-08,0.9750117945034001,153.90625,0.03804701603379,-6.420981745377001e-09,6.564559154524e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,111600.00000000001,1.0
C33,2023-12-11 08:00:00,-0.0009421522263438001,5.044853423897e-13,0.0,1.0,-26.8125,3.51193200035e-09,2.269378081986,-1.2964010238649998e-06,0.00017164787277580001,1.0467600077390002e-05,5282.629230499,115199.99999999999,-2.607703208923e-08,0.2569398187348,5.960464477539e-08,0.9750143180371,153.90625,0.03532686469428,-6.37955144821e-09,6.971718971508e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,115199.99999999999,1.0
C33,2023-12-11 09:00:00,-0.0009421496652067001,5.933031843597e-13,0.0,1.0,-20.578125,3.53657588401e-09,2.75983497905,-9.741634130477998e-07,0.0001728005008772,1.08196400106e-05,5282.626773834,118800.0,-3.58559191227e-08,0.2569168450693,4.936009645462e-08,0.9750168444966001,147.203125,0.032434718076200006,-6.376694186337e-09,7.014577899611e-10,0.0,936.0,,2.0,0.0,-4.5e-08,-4.5e-08,118800.0,1.0
C33,2023-12-11 10:00:00,-0.0009421473368999999,6.34159391666e-13,0.0,1.0,-20.25,3.52228957464e-09,-3.03563036646,-9.83476638794e-07,0.00017301645129900003,1.0986346751500002e-05,5282.626363750001,122400.0,-4.09781932831e-08,0.256893887496,5.58793544769e-08,0.975019360716,145.578125,0.0322802953696,-6.37883713274e-09,7.00029159024e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,122400.0,1.0
C33,2023-12-11 11:00:00,-0.000942143960856,7.55839835165e-13,0.0,1.0,-15.859375,3.5062174766e-09,-2.54607999146,-8.42846930027e-07,0.000172485364601,1.0936520993700001e-05,5282.627588269999,126000.0,-3.07336449623e-08,0.256870755835,7.450580596920001e-09,0.9750217306430001,147.234375,0.030295526616,-6.4149100639e-09,7.20029992139e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,126000.0,1.0
C33,2023-12-11 12:00:00,-0.0009421423310410001,6.07514039075e-13,0.0,1.0,-15.078125,3.49943147965e-09,-2.05809109132,-8.172355592249999e-07,0.000172415398993,1.09393149614e-05,5282.6277771000005,129600.0,-3.9581209421199997e-08,0.256847698783,2.3283064365400003e-09,0.9750243361000002,147.140625,0.0298717060822,-6.41205280202e-09,7.132439951900001e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,129600.0,1.0
C33,2023-12-11 13:00:00,-0.0009421450085940001,1.1279865930199999e-13,0.0,1.0,-15.296875,3.50907473848e-09,-1.57078503892,-8.27014446259e-07,0.00017243134789200003,1.0953284800100002e-05,5282.62768936,133200.0,-3.67872416973e-08,0.256824747062,-2.88709998131e-08,0.9750269005960001,147.53125,0.0301306659889,-6.41276711749e-09,6.90028742467e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,133200.0,1.0
C33,2023-12-11 14:00:00,-0.0009421408176420001,5.77315972805e-13,0.0,1.0,-22.359375,3.47871633107e-09,-1.07762327801,-1.14692375064e-06,0.000172965461388,1.11358240247e-05,5282.62984657,136800.0,-1.0710209608100001e-08,0.256801767544,-3.3061951398799995e-08,0.975029345132,143.609375,0.0245339890706,-6.42312469178e-09,6.72885171225e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,136800.0,1.0
C33,2023-12-11 15:00:00,-0.0009421388385820001,5.70210545447e-13,0.0,1.0,-34.59375,3.40835625743e-09,-0.584112881778,-1.669395715e-06,0.00017443613614900001,1.09220854938e-05,5282.63334846,140400.0,-6.053596735000001e-09,0.256778630032,-3.72529029846e-08,0.975031779427,148.609375,0.0185879526857,-6.4195531144400005e-09,6.7324232896e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,140400.0,1.0
C33,2023-12-11 16:00:00,-0.0009421359281990001,6.759037773920001e-13,0.0,1.0,-36.421875,3.3508538622300004e-09,-0.0957509024208,-1.74716114998e-06,0.000175113440491,1.07195228338e-05,5282.634695049999,144000.0,5.3085386753100004e-08,0.256755486668,-6.10016286373e-08,0.975034481437,153.390625,0.0177890809181,-6.3638365079100006e-09,6.789568527070001e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,144000.0,1.0
C33,2023-12-11 17:00:00,-0.0009421361610290001,2.93098878501e-13,0.0,1.0,-41.828125,3.3515681777000003e-09,0.394054437263,-2.02842056751e-06,0.000174216344021,1.09663233161e-05,5282.63277817,147600.0,5.8207660913500005e-08,0.256732679775,-1.62981450558e-08,0.9750370825050001,148.71875,0.015546270970300001,-6.32990652316e-09,6.64313385605e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,147600.0,1.0
C33,2023-12-11 18:00:00,-0.0009421341819689999,4.08562073062e-13,0.0,1.0,-49.359375,3.3508538622300004e-09,0.886096844942,-2.48150900006e-06,0.000173519132659,1.08974054456e-05,5282.6307411200005,151200.0,4.19095158577e-08,0.256709994305,3.7252902984600004e-09,0.9750395197270001,149.734375,0.0110670103797,-6.314548740590001e-09,6.52527180376e-10,0.0,936.0,0.0,2.0,0.0,-4.50000001706e-08,-4.5e-08,151200.0,1.0
