satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2023-12-11 23:36:00,-0.000150107312948,2.6261659513699998e-11,0.0,254.99999999999997,404.8125,2.41295765223e-09,0.929594810772,1.3381242752100002e-05,0.00173468119465,2.5436282157900002e-05,6493.36183357,171360.0,-6.70552253723e-08,3.10031484003,2.08616256714e-07,0.49816648265600005,-693.625,-3.14126798233,-1.9300803956000002e-09,-7.082437869109999e-10,0.0,2292.0,,2.0,0.0,-1.8626451492300002e-09,,171708.0
I02,2023-12-11 23:50:24,-0.00015007983893200002,3.05817593471e-11,0.0,160.0,413.3125,2.3786705097500004e-09,0.9922404929480001,1.3604760170000002e-05,0.00173505488783,2.5551766157200003e-05,6493.36346054,172224.0,-1.04308128357e-07,3.10031345904,2.16066837311e-07,0.49816594284000004,-698.0,-3.14090695316,-1.91436545529e-09,-7.20744307608e-10,0.0,2292.0,,2.0,0.0,-1.8626451492300002e-09,,172620.0
I03,2023-12-11 00:00:00,-0.0001642205752432,3.6038727557749994e-11,0.0,0.0,820.6875,1.3394843663289999e-08,0.8247095634351,2.6658177375790005e-05,0.0018129078671340001,-1.285225152969e-06,6493.368148803999,86400.0,-3.315508365631e-07,0.5435631830284,-1.7508864402769998e-07,0.07299991644239,30.6875,0.09720986915838,-1.2413374209720001e-08,6.35740766869e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,86400.0
I03,2023-12-11 02:00:00,-0.0001639616675675,3.592504072003e-11,0.0,1.0,830.5624999999999,1.443488698527e-08,1.349324446334,2.7175992727280002e-05,0.001813445822336,-8.679926395416e-07,6493.370695114,93600.0,1.4901161193850002e-08,0.5434503774153,-1.899898052216e-07,0.07300463581612,22.125,0.09775331981814,-1.3436273960459999e-08,7.625317625086e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,93600.0
I03,2023-12-11 04:00:00,-0.00016370275989170002,3.592504072003e-11,0.0,2.0,854.3749999999999,1.471918454169e-08,1.877970464368,2.7835369110110004e-05,0.001813951646909,-2.648681402206e-06,6493.355291367,100800.0,8.195638656615999e-08,0.5433575450227001,-2.2724270820619997e-07,0.0730100237434,86.4375,0.09424751417584,-1.358628020882e-08,7.318161973678e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,100800.0
I03,2023-12-11 06:00:00,-0.0001634429208934,3.592504072003e-11,0.0,3.0,849.1875,1.3907722169600001e-08,2.40303052933,2.7414411306380002e-05,0.001813624985516,-2.745538949966e-06,6493.35597229,108000.0,5.587935447693e-08,0.5432521988289001,-4.1723251342769996e-07,0.07301588273031,89.8125,0.09434304418933,-1.274053069424e-08,7.725321790661e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,108000.0
I03,2023-12-11 08:00:00,-0.0001631826162338,3.6038727557749994e-11,0.0,4.0,788.625,1.495919453907e-08,2.926116067428,2.5689601898190005e-05,0.001807427848689,-4.153698682785e-06,6493.373476028,115199.99999999999,1.192092895508e-07,0.5431626067999,-1.4528632163999998e-07,0.07302021150491,138.0,0.09639388710089,-1.393486615739e-08,7.125296797212001e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,115199.99999999999
I03,2023-12-11 10:00:00,-0.0001629223115742,3.6038727557749994e-11,0.0,5.0,746.4375,1.345627479357e-08,-2.832657902886,2.44714319706e-05,0.0018148818053310002,-2.0787119865419996e-06,6493.3551483149995,122400.0,2.682209014893e-07,0.5430713763027,1.229345798492e-07,0.07302658397606,69.1875,0.09711993626946001,-1.229479784197e-08,6.689564361493e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,122400.0
I03,2023-12-11 12:00:00,-0.0001626615412533,3.6152414395469994e-11,0.0,6.0,683.75,1.364628270816e-08,-2.309357192945,2.246722579002e-05,0.001819709083065,-1.687556505203e-06,6493.340995789,129600.0,1.1548399925229999e-07,0.5429816335931,8.568167686462001e-08,0.07303133553398,58.8125,0.09896086945458,-1.240051653129e-08,6.478841298317e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,129600.0
I03,2023-12-11 14:00:00,-0.00016239983961000002,3.61524143955e-11,0.0,7.0,713.6875,1.3539135387900002e-08,-1.78122300752,2.33948230743e-05,0.00181773502845,-3.35276126862e-08,6493.3549881,136800.0,1.1548399925199999e-07,0.542890982411,1.19209289551e-07,0.0730360022427,4.0625,0.0959705698109,-1.2391944745700002e-08,6.60384650529e-10,0.0,2292.0,,2.0,0.0,-1.39698386192e-09,,136812.0
