satelite_id,Datetime,a0,a1,a2,IODnav,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Data source,GAL Week,SISA signal,SV health,BGDa,BGDb,t_tm
E08,2023-12-11 19:40:00,-0.000190671009477,-5.8975047068100004e-12,0.0,6.0,17.3125,3.30085177944e-09,0.5082202789,7.17118382454e-07,0.000196127570234,6.57886266708e-06,5440.59647751,157200.0,2.9802322387700004e-08,0.8391098619170001,-3.7252902984600004e-09,0.9656494099170001,198.4375,1.10155851373,-5.4405837650100006e-09,6.7324232896e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,157900.0
E08,2023-12-11 19:40:00,-0.00019067194079980002,-5.897504706809e-12,0.0,6.0,17.3125,3.30085177944e-09,0.5082202789003001,7.171183824538999e-07,0.00019612757023420002,6.5788626670839994e-06,5440.596477509,157200.0,2.9802322387700004e-08,0.8391098619167,-3.725290298462e-09,0.9656494099168,198.4375,1.101558513728,-5.4405837650090005e-09,6.732423289596e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,157864.0
E08,2023-12-11 19:40:00,-0.0001906719408,-5.8975047068100004e-12,0.0,6.0,17.3125,3.30085177944e-09,0.5082202789,7.17118382454e-07,0.000196127570234,6.57886266708e-06,5440.59647751,157200.0,2.9802322387700004e-08,0.8391098619170001,-3.7252902984600004e-09,0.9656494099170001,198.4375,1.10155851373,-5.4405837650100006e-09,6.7324232896e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,157864.0
E08,2023-12-11 19:40:00,-0.00019067194079980002,-5.897504706809e-12,0.0,6.0,17.3125,3.30085177944e-09,0.5082202789003001,7.171183824538999e-07,0.00019612757023420002,6.5788626670839994e-06,5440.596477509,157200.0,2.9802322387700004e-08,0.8391098619167,-3.725290298462e-09,0.9656494099168,198.4375,1.101558513728,-5.4405837650090005e-09,6.732423289596e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,157864.0
E08,2023-12-11 19:50:00,-0.00019067456014500002,-5.91171556152e-12,0.0,7.0,17.96875,3.3001374639700004e-09,0.583004648187,7.63684511185e-07,0.0001960915979,6.56768679619e-06,5440.59630585,157800.0,3.1664967536900005e-08,0.839106617164,-1.8626451492300002e-09,0.965649815145,198.59375,1.10116024745,-5.44201239595e-09,6.71813698023e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,158500.0
E08,2023-12-11 19:50:00,-0.0001906754914671,-5.897504706809e-12,0.0,7.0,17.96875,3.300137463972e-09,0.5830046481866,7.636845111847e-07,0.0001960915978998,6.567686796188e-06,5440.596305847001,157800.0,3.166496753693e-08,0.8391066171644002,-1.862645149231e-09,0.9656498151451001,198.59375,1.101160247447,-5.442012395946e-09,6.718136980228e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,158464.0
E08,2023-12-11 19:50:00,-0.000190675491467,-5.8975047068100004e-12,0.0,7.0,17.96875,3.3001374639700004e-09,0.583004648187,7.63684511185e-07,0.0001960915979,6.56768679619e-06,5440.59630585,157800.0,3.1664967536900005e-08,0.839106617164,-1.8626451492300002e-09,0.965649815145,198.59375,1.10116024745,-5.44201239595e-09,6.71813698023e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,158464.0
E08,2023-12-11 19:50:00,-0.0001906754914671,-5.897504706809e-12,0.0,7.0,17.96875,3.300137463972e-09,0.5830046481866,7.636845111847e-07,0.0001960915978998,6.567686796188e-06,5440.596305847001,157800.0,3.166496753693e-08,0.8391066171644002,-1.862645149231e-09,0.9656498151451001,198.59375,1.101160247447,-5.442012395946e-09,6.718136980228e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,158464.0
E08,2023-12-11 20:00:00,-0.000190678110812,-5.91171556152e-12,0.0,8.0,18.6875,3.3001374639700004e-09,0.6578180183610001,8.121132850649999e-07,0.00019606004934800001,6.56396150589e-06,5440.59612656,158400.0,3.53902578354e-08,0.839103373875,0.0,0.9656502174480001,198.65625,1.10073298467,-5.44415534235e-09,6.700279093520001e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,159100.0
E08,2023-12-11 20:00:00,-0.00019067898392680001,-5.897504706809e-12,0.0,8.0,18.6875,3.300137463972e-09,0.6578180183609,8.121132850646999e-07,0.0001960600493476,6.56396150589e-06,5440.596126556,158400.0,3.5390257835390003e-08,0.839103373875,0.0,0.9656502174476,198.65625,1.100732984667,-5.444155342351001e-09,6.700279093519e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,159064.0
E08,2023-12-11 20:00:00,-0.00019067898392700002,-5.8975047068100004e-12,0.0,8.0,18.6875,3.3001374639700004e-09,0.6578180183610001,8.121132850649999e-07,0.00019606004934800001,6.56396150589e-06,5440.59612656,158400.0,3.53902578354e-08,0.839103373875,0.0,0.9656502174480001,198.65625,1.10073298467,-5.44415534235e-09,6.700279093520001e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,159064.0
E08,2023-12-11 20:00:00,-0.00019067898392680001,-5.897504706809e-12,0.0,8.0,18.6875,3.300137463972e-09,0.6578180183609,8.121132850646999e-07,0.0001960600493476,6.56396150589e-06,5440.596126556,158400.0,3.5390257835390003e-08,0.839103373875,0.0,0.9656502174476,198.65625,1.100732984667,-5.444155342351001e-09,6.700279093519e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,159064.0
E08,2023-12-11 20:10:00,-0.000190681603272,-5.91171556152e-12,0.0,9.0,19.375,3.3004946217100002e-09,0.7326455686000001,8.60542058945e-07,0.00019603362307000003,6.56768679619e-06,5440.59594536,159000.0,3.72529029846e-08,0.839100132049,3.7252902984600004e-09,0.9656506197500001,198.625,1.10029154767,-5.4462982887600006e-09,6.68242120681e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,159700.0
E08,2023-12-11 20:10:00,-0.0001906824181788,-5.897504706809e-12,0.0,9.0,19.375,3.3004946217060004e-09,0.7326455686001001,8.605420589446999e-07,0.00019603362306950002,6.567686796188e-06,5440.595945358,159000.0,3.725290298462e-08,0.8391001320486,3.725290298462e-09,0.9656506197501001,198.625,1.100291547674,-5.446298288756e-09,6.682421206809e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,159664.0
E08,2023-12-11 20:10:00,-0.00019068241817900002,-5.8975047068100004e-12,0.0,9.0,19.375,3.3004946217100002e-09,0.7326455686000001,8.60542058945e-07,0.00019603362307000003,6.56768679619e-06,5440.59594536,159000.0,3.72529029846e-08,0.839100132049,3.7252902984600004e-09,0.9656506197500001,198.625,1.10029154767,-5.4462982887600006e-09,6.68242120681e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,159664.0
E08,2023-12-11 20:10:00,-0.0001906824181788,-5.897504706809e-12,0.0,9.0,19.375,3.3004946217060004e-09,0.7326455686001001,8.605420589446999e-07,0.00019603362306950002,6.567686796188e-06,5440.595945358,159000.0,3.725290298462e-08,0.8391001320486,3.725290298462e-09,0.9656506197501001,198.625,1.100291547674,-5.446298288756e-09,6.682421206809e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,159664.0
E08,2023-12-11 21:00:00,-0.000190699414816,-5.9259264162400005e-12,0.0,14.0,22.03125,3.3033518835800003e-09,1.10656113034,1.0468065738700001e-06,0.000196010572836,6.671994924549999e-06,5440.59516144,162000.0,3.72529029846e-08,0.8390839097500001,2.7939677238499997e-08,0.9656525771340001,197.15625,1.09830668529,-5.46201322906e-09,6.61098965997e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,163150.0
E08,2023-12-11 21:00:00,-0.000190700229723,-5.911715561524e-12,0.0,14.0,22.03125,3.3033518835800003e-09,1.106561130336,1.0468065738679999e-06,0.0001960105728358,6.671994924545e-06,5440.595161438,162000.0,3.725290298462e-08,0.8390839097500001,2.793967723846e-08,0.9656525771344001,197.15625,1.098306685293,-5.462013229061e-09,6.61098965997e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,163114.0
E08,2023-12-11 21:00:00,-0.000190700229723,-5.91171556152e-12,0.0,14.0,22.03125,3.3033518835800003e-09,1.10656113034,1.0468065738700001e-06,0.000196010572836,6.671994924549999e-06,5440.59516144,162000.0,3.72529029846e-08,0.8390839097500001,2.7939677238499997e-08,0.9656525771340001,197.15625,1.09830668529,-5.46201322906e-09,6.61098965997e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,163114.0
E08,2023-12-11 21:00:00,-0.000190700229723,-5.911715561524e-12,0.0,14.0,22.03125,3.3033518835800003e-09,1.106561130336,1.0468065738679999e-06,0.0001960105728358,6.671994924545e-06,5440.595161438,162000.0,3.725290298462e-08,0.8390839097500001,2.793967723846e-08,0.9656525771344001,197.15625,1.098306685293,-5.462013229061e-09,6.61098965997e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,163114.0
E08,2023-12-11 21:10:00,-0.00019070296548300003,-5.9259264162400005e-12,0.0,15.0,22.25,3.30370904131e-09,1.18121960528,1.0654330253599998e-06,0.00019601976964600003,6.699934601779999e-06,5440.59505272,162600.0,3.35276126862e-08,0.8390806606090001,3.1664967536900005e-08,0.965652958956,196.8125,1.09803438504,-5.46594196414e-09,6.60027492794e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,163300.0
E08,2023-12-11 21:10:00,-0.0001907037803903,-5.911715561524e-12,0.0,15.0,22.25,3.303709041314e-09,1.181219605281,1.0654330253599998e-06,0.0001960197696462,6.699934601784e-06,5440.595052719,162600.0,3.3527612686160006e-08,0.8390806606089001,3.166496753693e-08,0.9656529589561,196.8125,1.098034385037,-5.465941964137001e-09,6.600274927944e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,163264.0
E08,2023-12-11 21:10:00,-0.00019070378039,-5.91171556152e-12,0.0,15.0,22.25,3.30370904131e-09,1.18121960528,1.0654330253599998e-06,0.00019601976964600003,6.699934601779999e-06,5440.59505272,162600.0,3.35276126862e-08,0.8390806606090001,3.1664967536900005e-08,0.965652958956,196.8125,1.09803438504,-5.46594196414e-09,6.60027492794e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,163264.0
E08,2023-12-11 21:10:00,-0.0001907037803903,-5.911715561524e-12,0.0,15.0,22.25,3.303709041314e-09,1.181219605281,1.0654330253599998e-06,0.0001960197696462,6.699934601784e-06,5440.595052719,162600.0,3.3527612686160006e-08,0.8390806606089001,3.166496753693e-08,0.9656529589561,196.8125,1.098034385037,-5.465941964137001e-09,6.600274927944e-10,517.0,2292.0,3.119999885559,0.0,-3.958120942116e-09,-4.6566128730770005e-09,163264.0
E08,2023-12-11 21:20:00,-0.00019070651615,-5.9259264162400005e-12,0.0,16.0,22.40625,3.3044233567800002e-09,1.25582131462,1.0784715413999998e-06,0.000196030829102,6.726011633869999e-06,5440.5949649799995,163200.0,2.9802322387700004e-08,0.839077405616,3.53902578354e-08,0.9656533378520001,196.5,1.09781886356,-5.469870699210001e-09,6.59313177326e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,164050.0
E08,2023-12-11 21:20:00,-0.0001907073310576,-5.925926416239e-12,0.0,16.0,22.40625,3.304423356782e-09,1.255821314616,1.0784715414049998e-06,0.00019603082910180002,6.726011633872999e-06,5440.594964981,163200.0,2.9802322387700004e-08,0.8390774056162,3.5390257835390003e-08,0.9656533378519001,196.5,1.097818863556,-5.469870699213e-09,6.59313177326e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,164014.0
E08,2023-12-11 21:20:00,-0.000190707331058,-5.9259264162400005e-12,0.0,16.0,22.40625,3.3044233567800002e-09,1.25582131462,1.0784715413999998e-06,0.000196030829102,6.726011633869999e-06,5440.5949649799995,163200.0,2.9802322387700004e-08,0.839077405616,3.53902578354e-08,0.9656533378520001,196.5,1.09781886356,-5.469870699210001e-09,6.59313177326e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,164014.0
E08,2023-12-11 21:20:00,-0.0001907073310576,-5.925926416239e-12,0.0,16.0,22.40625,3.304423356782e-09,1.255821314616,1.0784715414049998e-06,0.00019603082910180002,6.726011633872999e-06,5440.594964981,163200.0,2.9802322387700004e-08,0.8390774056162,3.5390257835390003e-08,0.9656533378519001,196.5,1.097818863556,-5.469870699213e-09,6.59313177326e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,164014.0
E08,2023-12-11 21:30:00,-0.00019071006681800002,-5.9259264162400005e-12,0.0,17.0,22.46875,3.3044233567800002e-09,1.3303616955,1.08405947685e-06,0.000196040258743,6.750226020809999e-06,5440.59490204,163800.0,2.421438694e-08,0.839074144772,3.72529029846e-08,0.965653716748,196.28125,1.09766468662,-5.47379943429e-09,6.58956019592e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,164500.0
E08,2023-12-11 21:30:00,-0.000190710881725,-5.925926416239e-12,0.0,17.0,22.46875,3.304423356782e-09,1.330361695499,1.084059476852e-06,0.00019604025874290002,6.750226020812999e-06,5440.594902039,163800.0,2.421438694e-08,0.8390741447718,3.725290298462e-08,0.9656537167476,196.28125,1.09766468662,-5.473799434289e-09,6.589560195918e-10,513.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,164464.0
E08,2023-12-11 21:30:00,-0.000190710881725,-5.9259264162400005e-12,0.0,17.0,22.46875,3.3044233567800002e-09,1.3303616955,1.08405947685e-06,0.000196040258743,6.750226020809999e-06,5440.59490204,163800.0,2.421438694e-08,0.839074144772,3.72529029846e-08,0.965653716748,196.28125,1.09766468662,-5.47379943429e-09,6.58956019592e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,164464.0
E08,2023-12-11 21:30:00,-0.000190710881725,-5.925926416239e-12,0.0,17.0,22.46875,3.304423356782e-09,1.330361695499,1.084059476852e-06,0.00019604025874290002,6.750226020812999e-06,5440.594902039,163800.0,2.421438694e-08,0.8390741447718,3.725290298462e-08,0.9656537167476,196.28125,1.09766468662,-5.473799434289e-09,6.589560195918e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,164464.0
E08,2023-12-11 21:40:00,-0.000190713617485,-5.9259264162400005e-12,0.0,18.0,22.46875,3.30478051452e-09,1.40484772605,1.0877847671500001e-06,0.00019604864064600003,6.76885247231e-06,5440.5948581699995,164400.0,2.04890966415e-08,0.839070879539,3.91155481339e-08,0.96565409418,196.125,1.09756487026,-5.4773710116300006e-09,6.58598861858e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165100.0
E08,2023-12-11 21:40:00,-0.00019071443239200003,-5.9259264162400005e-12,0.0,18.0,22.46875,3.30478051452e-09,1.40484772605,1.0877847671500001e-06,0.00019604864064600003,6.76885247231e-06,5440.5948581699995,164400.0,2.04890966415e-08,0.839070879539,3.91155481339e-08,0.96565409418,196.125,1.09756487026,-5.4773710116300006e-09,6.58598861858e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165085.0
E08,2023-12-11 21:40:00,-0.00019071443239200003,-5.9259264162400005e-12,0.0,18.0,22.46875,3.30478051452e-09,1.40484772605,1.0877847671500001e-06,0.00019604864064600003,6.76885247231e-06,5440.5948581699995,164400.0,2.04890966415e-08,0.839070879539,3.91155481339e-08,0.96565409418,196.125,1.09756487026,-5.4773710116300006e-09,6.58598861858e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165064.0
E08,2023-12-11 21:40:00,-0.0001907144323923,-5.925926416239e-12,0.0,18.0,22.46875,3.3047805145160002e-09,1.40484772605,1.0877847671509998e-06,0.00019604864064600003,6.768852472305e-06,5440.5948581699995,164400.0,2.0489096641539998e-08,0.8390708795387001,3.911554813385e-08,0.9656540941805001,196.125,1.097564870257,-5.477371011631001e-09,6.585988618576e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,165064.0
E08,2023-12-11 21:50:00,-0.00019071705173700002,-5.9259264162400005e-12,0.0,19.0,22.46875,3.3044233567800002e-09,1.4792810579,1.0859221219999998e-06,0.00019605318084400003,6.783753633499999e-06,5440.59483719,165000.0,1.49011611938e-08,0.8390676069910001,3.91155481339e-08,0.965654471613,196.0625,1.09751776429,-5.48058543124e-09,6.58598861858e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165700.0
E08,2023-12-11 21:50:00,-0.000190717866644,-5.91171556152e-12,0.0,19.0,22.46875,3.3044233567800002e-09,1.4792810579,1.0859221219999998e-06,0.00019605318084400003,6.783753633499999e-06,5440.59483719,165000.0,1.49011611938e-08,0.8390676069910001,3.91155481339e-08,0.965654471613,196.0625,1.09751776429,-5.48058543124e-09,6.58598861858e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165685.0
E08,2023-12-11 21:50:00,-0.000190717866644,-5.91171556152e-12,0.0,19.0,22.46875,3.3044233567800002e-09,1.4792810579,1.0859221219999998e-06,0.00019605318084400003,6.783753633499999e-06,5440.59483719,165000.0,1.49011611938e-08,0.8390676069910001,3.91155481339e-08,0.965654471613,196.0625,1.09751776429,-5.48058543124e-09,6.58598861858e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,165664.0
E08,2023-12-11 21:50:00,-0.0001907178666443,-5.911715561524e-12,0.0,19.0,22.46875,3.304423356782e-09,1.479281057902,1.0859221220019999e-06,0.0001960531808436,6.783753633499e-06,5440.594837189,165000.0,1.4901161193850002e-08,0.8390676069909001,3.911554813385e-08,0.9656544716134001,196.0625,1.097517764295,-5.480585431239e-09,6.585988618576e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,165664.0
E08,2023-12-11 22:00:00,-0.000190720544197,-5.91171556152e-12,0.0,20.0,22.46875,3.3040661990500006e-09,1.55366552683,1.08405947685e-06,0.000196053297259,6.79306685925e-06,5440.5948391,165600.0,1.11758708954e-08,0.8390643300540002,3.72529029846e-08,0.965654851972,196.0625,1.0975195315,-5.48344269311e-09,6.58956019592e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166300.0
E08,2023-12-11 22:00:00,-0.00019072135910400001,-5.8975047068100004e-12,0.0,20.0,22.46875,3.3040661990500006e-09,1.55366552683,1.08405947685e-06,0.000196053297259,6.79306685925e-06,5440.5948391,165600.0,1.11758708954e-08,0.8390643300540002,3.72529029846e-08,0.965654851972,196.0625,1.0975195315,-5.48344269311e-09,6.58956019592e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166285.0
E08,2023-12-11 22:00:00,-0.00019072135910400001,-5.8975047068100004e-12,0.0,20.0,22.46875,3.3040661990500006e-09,1.55366552683,1.08405947685e-06,0.000196053297259,6.79306685925e-06,5440.5948391,165600.0,1.11758708954e-08,0.8390643300540002,3.72529029846e-08,0.965654851972,196.0625,1.0975195315,-5.48344269311e-09,6.58956019592e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166264.0
E08,2023-12-11 22:00:00,-0.00019072135910390002,-5.897504706809e-12,0.0,20.0,22.46875,3.304066199048e-09,1.553665526828,1.084059476852e-06,0.0001960532972589,6.793066859245e-06,5440.594839095999,165600.0,1.117587089539e-08,0.8390643300544,3.725290298462e-08,0.9656548519721,196.0625,1.0975195315,-5.483442693112e-09,6.589560195918e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,166265.0
E08,2023-12-11 22:10:00,-0.000190724153072,-5.91171556152e-12,0.0,21.0,22.5,3.3033518835800003e-09,1.62800395333,1.0821968317e-06,0.000196046079509,6.79492950439e-06,5440.59486008,166200.0,9.31322574615e-09,0.8390610472660001,3.53902578354e-08,0.965655233794,196.15625,1.09756734844,-5.48594279725e-09,6.59313177326e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166900.0
E08,2023-12-11 22:10:00,-0.00019072490977100002,-5.91171556152e-12,0.0,21.0,22.5,3.3033518835800003e-09,1.62800395333,1.0821968317e-06,0.000196046079509,6.79492950439e-06,5440.59486008,166200.0,9.31322574615e-09,0.8390610472660001,3.53902578354e-08,0.965655233794,196.15625,1.09756734844,-5.48594279725e-09,6.59313177326e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166885.0
E08,2023-12-11 22:10:00,-0.00019072490977100002,-5.91171556152e-12,0.0,21.0,22.5,3.3033518835800003e-09,1.62800395333,1.0821968317e-06,0.000196046079509,6.79492950439e-06,5440.59486008,166200.0,9.31322574615e-09,0.8390610472660001,3.53902578354e-08,0.965655233794,196.15625,1.09756734844,-5.48594279725e-09,6.59313177326e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,166864.0
E08,2023-12-11 22:10:00,-0.00019072490977120002,-5.911715561524e-12,0.0,21.0,22.5,3.3033518835800003e-09,1.628003953334,1.082196831703e-06,0.000196046079509,6.794929504395e-06,5440.594860077,166200.0,9.313225746155e-09,0.8390610472662001,3.5390257835390003e-08,0.9656552337937001,196.15625,1.09756734844,-5.485942797252e-09,6.59313177326e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,166865.0
E08,2023-12-11 22:20:00,-0.000190727761947,-5.9259264162400005e-12,0.0,22.0,22.5625,3.3026375681100005e-09,1.7023037983,1.08405947685e-06,0.000196032808162,6.79306685925e-06,5440.59490204,166800.0,7.450580596920001e-09,0.8390577615520001,3.53902578354e-08,0.9656556200040001,196.3125,1.09765374984,-5.487371428190001e-09,6.596703350600001e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,167500.0
E08,2023-12-11 22:20:00,-0.000190728576854,-5.9259264162400005e-12,0.0,22.0,22.5625,3.3026375681100005e-09,1.7023037983,1.08405947685e-06,0.000196032808162,6.79306685925e-06,5440.59490204,166800.0,7.450580596920001e-09,0.8390577615520001,3.53902578354e-08,0.9656556200040001,196.3125,1.09765374984,-5.487371428190001e-09,6.596703350600001e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,167485.0
E08,2023-12-11 22:20:00,-0.000190728576854,-5.9259264162400005e-12,0.0,22.0,22.5625,3.3026375681100005e-09,1.7023037983,1.08405947685e-06,0.000196032808162,6.79306685925e-06,5440.59490204,166800.0,7.450580596920001e-09,0.8390577615520001,3.53902578354e-08,0.9656556200040001,196.3125,1.09765374984,-5.487371428190001e-09,6.596703350600001e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,167464.0
E08,2023-12-11 22:20:00,-0.0001907285768539,-5.925926416239e-12,0.0,22.0,22.5625,3.302637568111e-09,1.7023037983,1.084059476852e-06,0.0001960328081623,6.793066859245e-06,5440.594902039,166800.0,7.450580596924e-09,0.8390577615522,3.5390257835390003e-08,0.9656556200041001,196.3125,1.097653749845,-5.487371428189001e-09,6.596703350602e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,167465.0
E08,2023-12-11 22:30:00,-0.000190731254406,-5.91171556152e-12,0.0,23.0,22.71875,3.30192325264e-09,1.77658365542,1.0859221219999998e-06,0.000196013017558,6.7874789238e-06,5440.594961170001,167400.0,7.450580596920001e-09,0.839054471449,3.35276126862e-08,0.965656012066,196.53125,1.09776014495,-5.488442901390001e-09,6.596703350600001e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168100.0
E08,2023-12-11 22:30:00,-0.000190732069314,-5.91171556152e-12,0.0,23.0,22.71875,3.30192325264e-09,1.77658365542,1.0859221219999998e-06,0.000196013017558,6.7874789238e-06,5440.594961170001,167400.0,7.450580596920001e-09,0.839054471449,3.35276126862e-08,0.965656012066,196.53125,1.09776014495,-5.488442901390001e-09,6.596703350600001e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168085.0
E08,2023-12-11 22:30:00,-0.000190732069314,-5.91171556152e-12,0.0,23.0,22.71875,3.30192325264e-09,1.77658365542,1.0859221219999998e-06,0.000196013017558,6.7874789238e-06,5440.594961170001,167400.0,7.450580596920001e-09,0.839054471449,3.35276126862e-08,0.965656012066,196.53125,1.09776014495,-5.488442901390001e-09,6.596703350600001e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168064.0
E08,2023-12-11 22:30:00,-0.0001907320693135,-5.911715561524e-12,0.0,23.0,22.71875,3.301923252643e-09,1.776583655417,1.0859221220019999e-06,0.0001960130175576,6.787478923798e-06,5440.594961166,167400.0,7.450580596924e-09,0.8390544714495001,3.3527612686160006e-08,0.9656560120661001,196.53125,1.097760144951,-5.488442901391001e-09,6.596703350602e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,168065.0
E08,2023-12-11 22:40:00,-0.000190734688658,-5.8975047068100004e-12,0.0,24.0,22.90625,3.3004946217100002e-09,1.85084589022,1.09523534775e-06,0.00019598659128000002,6.778165698049999e-06,5440.59503555,168000.0,7.450580596920001e-09,0.8390511784210001,3.35276126862e-08,0.965656404128,196.75,1.09788416237,-5.488442901390001e-09,6.60027492794e-10,258.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168700.0
E08,2023-12-11 22:40:00,-0.000190735503566,-5.8975047068100004e-12,0.0,24.0,22.90625,3.3004946217100002e-09,1.85084589022,1.09523534775e-06,0.00019598659128000002,6.778165698049999e-06,5440.59503555,168000.0,7.450580596920001e-09,0.8390511784210001,3.35276126862e-08,0.965656404128,196.75,1.09788416237,-5.488442901390001e-09,6.60027492794e-10,513.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168685.0
E08,2023-12-11 22:40:00,-0.000190735503566,-5.8975047068100004e-12,0.0,24.0,22.90625,3.3004946217100002e-09,1.85084589022,1.09523534775e-06,0.00019598659128000002,6.778165698049999e-06,5440.59503555,168000.0,7.450580596920001e-09,0.8390511784210001,3.35276126862e-08,0.965656404128,196.75,1.09788416237,-5.488442901390001e-09,6.60027492794e-10,516.0,2292.0,3.12,0.0,-3.95812094212e-09,-4.656612873080001e-09,168664.0
E08,2023-12-11 22:40:00,-0.00019073550356550002,-5.897504706809e-12,0.0,24.0,22.90625,3.3004946217060004e-09,1.850845890223,1.0952353477479999e-06,0.00019598659127950002,6.7781656980509995e-06,5440.595035552999,168000.0,7.450580596924e-09,0.8390511784209,3.3527612686160006e-08,0.9656564041280999,196.75,1.097884162368,-5.488442901391001e-09,6.600274927944e-10,517.0,2292.0,3.12,0.0,-3.958120942116e-09,-4.6566128730770005e-09,168665.0
