satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R01,2023-12-10 23:45:00,7.181614637375e-05,0.0,84600.00000000001,20377.63671875,1.911101341248,9.313225746155e-10,0.0,2174.989746094,0.8280954360962,-9.313225746155e-10,1.0,-15187.672851559999,2.683430671692,2.793967723846e-09,0.0
R01,2023-12-11 00:15:00,7.18180090189e-05,0.0,86400.0,23320.154785159997,1.318884849548,1.862645149231e-09,0.0,3177.557128906,0.3062210083008,-1.862645149231e-09,1.0,-9832.69921875,3.227915763855,2.793967723846e-09,0.0
R01,2023-12-11 00:45:00,7.181894034147e-05,0.0,88200.0,25007.17285156,0.5303478240967,1.862645149231e-09,0.0,3376.250976563,-0.05196094512939,-2.793967723846e-09,1.0,-3717.3061523439997,3.522836685181,2.793967723846e-09,0.0
R01,2023-12-11 01:15:00,7.182080298662e-05,0.0,90000.0,25170.71923828,-0.3554439544678,1.862645149231e-09,0.0,3125.859375,-0.18596649169920001,-3.725290298462e-09,1.0,2685.608398438,3.545296669006,1.862645149231e-09,0.0
R01,2023-12-11 01:45:00,7.182173430920001e-05,0.0,91800.0,23738.53466797,-1.223043441772,9.313225746155e-10,0.0,2853.341308594,-0.0772180557251,-3.725290298462e-09,1.0,8880.790039062998,3.293520927429,9.313225746155e-10,0.0
R01,2023-12-11 02:15:00,7.182359695435001e-05,0.0,93600.0,20847.08154297,-1.959137916565,0.0,0.0,2978.541503906,0.247935295105,-3.725290298462e-09,1.0,14389.0390625,2.787004470825,0.0,0.0
R01,2023-12-11 02:45:00,7.182545959949e-05,0.0,95399.99999999999,16821.06640625,-2.47071647644,0.0,0.0,3836.314453125,0.7227792739868,-3.725290298462e-09,1.0,18784.365234380002,2.064984321594,0.0,0.0
R01,2023-12-11 03:15:00,7.182639092207001e-05,0.0,97200.0,12122.85058594,-2.699883460999,0.0,0.0,5613.198242188,1.251607894897,-2.793967723846e-09,1.0,21726.97021484,1.183361053467,-9.313225746155e-10,0.0
R01,2023-12-11 03:45:00,7.182825356722e-05,0.0,99000.0,7280.138671875,-2.632855415344,0.0,0.0,8309.317871094001,1.725988388062,-1.862645149231e-09,1.0,22989.484375,0.2103404998779,-1.862645149231e-09,0.0
R01,2023-12-11 04:15:00,7.183011621237e-05,0.0,100800.0,2803.873535156,-2.301686286926,0.0,0.0,11731.980957029999,2.043202400208,-9.313225746155e-10,1.0,22474.46875,-0.7788524627686,-2.793967723846e-09,0.0
R01,2023-12-11 04:45:00,7.183104753494e-05,0.0,102600.0,-890.1401367188,-1.778473854065,0.0,0.0,15522.12548828,2.123805999756,0.0,1.0,20221.87255859,-1.707775115967,-2.793967723846e-09,0.0
R01,2023-12-11 05:15:00,7.183291018009e-05,0.0,104400.0,-3543.062988281,-1.163018226624,9.313225746155e-10,0.0,19209.35058594,1.92537689209,9.313225746155e-10,1.0,16405.913574219998,-2.504648208618,-3.725290298462e-09,0.0
R01,2023-12-11 05:45:00,7.183477282524e-05,0.0,106200.0,-5088.225097656,-0.5660009384155,1.862645149231e-09,0.0,22286.50927734,1.450191497803,1.862645149231e-09,1.0,11321.623535159999,-3.107883453369,-3.725290298462e-09,0.0
R01,2023-12-11 06:15:00,7.183663547039001e-05,0.0,108000.0,-5654.048339843999,-0.09044075012207,2.793967723846e-09,0.0,24291.578613280002,0.7455253601074001,1.862645149231e-09,1.0,5362.069824219,-3.47084903717,-2.793967723846e-09,0.0
